Progressivo;Nominativo;Data Seduta;Gruppo Politico;Presenza;Num.Votazioni;Percentuale presenza alle votazioni
"32714";"CAVIANO PASQUALE";12/03/2012;"ITALIA DEI VALORI";"P";8;72 
"21843";"LISEI MARCO";12/03/2012;"POPOLO DELLA LIBERTA'";"P";9;81 
"27208";"TOMASSINI LORENZO";12/03/2012;"POPOLO DELLA LIBERTA'";"P";4;36 
"32712";"FACCI MICHELE";12/03/2012;"POPOLO DELLA LIBERTA'";"P";9;81 
"27997";"CASTALDINI VALENT.";12/03/2012;"POPOLO DELLA LIBERTA'";"P";1;9  
"8904";"CARELLA DANIELE";12/03/2012;"POPOLO DELLA LIBERTA'";"P";9;81 
"20144";"GATTUSO PATRIZIO G.";12/03/2012;"POPOLO DELLA LIBERTA'";"P";6;54 
"32719";"BERNARDINI MANES";12/03/2012;"LEGA NORD";"P";9;81 
"33981";"COCCONCELLI MIRKA";12/03/2012;"LEGA NORD";"P";9;81 
"33982";"SCARANO PAOLA F.";12/03/2012;"LEGA NORD";"P";9;81 
"33983";"BORGONZONI LUCIA";12/03/2012;"LEGA NORD";"P";9;81 
"33984";"BUGANI MASSIMO";12/03/2012;"MOVIMENTO 5 STELLE";"P";9;81 
"32861";"SALSI FEDERICA";12/03/2012;"MOVIMENTO 5 STELLE";"P";8;72 
"33985";"PIAZZA MARCO";12/03/2012;"MOVIMENTO 5 STELLE";"P";8;72 
"33986";"ALDROVANDI STEFANO";12/03/2012;"BOLOGNA 2016";"A";0;0  
"16863";"MEROLA VIRGINIO";13/01/2012;"SINDACO";"P";0;0  
"9116";"CEVENINI MAURIZIO";13/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"9076";"MAZZANTI CLAUDIO";13/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"29442";"CRITELLI FRANCESCO";13/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32746";"LEMBI SIMONA";13/01/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27189";"BARCELO' LIZANA LEONARDO L.";13/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"15586";"MARCHESINI ANGELO";13/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"18313";"LO GIUDICE SERGIO";13/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"9181";"SANTI RAFFAELLA";13/01/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32704";"LAMA ROSSELLA";13/01/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27410";"FERRI MARIARAFFAELLA";13/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27481";"ZACCHIROLI BENEDETTO";13/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32794";"MIGNANI MARIANNA";13/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"22034";"GHETTI MAURIZIO";13/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33977";"BENASSI MARZIA";13/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33978";"ERRANI FRANCESCO";13/01/2012;"PARTITO DEMOCRATICO";"A";0;0  
"27197";"MELEGA CORRADO";13/01/2012;"PARTITO DEMOCRATICO";"A";0;0  
"9097";"PETRELLA TOMMASO";13/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33979";"LA TORRE CATHY";13/01/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33980";"PIERALISI MIRCO";13/01/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"26392";"CIPRIANI LORENZO";13/01/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33987";"SAZZINI LORENZO";13/01/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"32714";"CAVIANO PASQUALE";13/01/2012;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";13/01/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"27208";"TOMASSINI LORENZO";13/01/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32712";"FACCI MICHELE";13/01/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"27997";"CASTALDINI VALENT.";13/01/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"8904";"CARELLA DANIELE";13/01/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";13/01/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";13/01/2012;"LEGA NORD";"A";0;0  
"33981";"COCCONCELLI MIRKA";13/01/2012;"LEGA NORD";"P";0;0  
"33982";"SCARANO PAOLA F.";13/01/2012;"LEGA NORD";"P";0;0  
"33983";"BORGONZONI LUCIA";13/01/2012;"LEGA NORD";"P";0;0  
"33984";"BUGANI MASSIMO";13/01/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"32861";"SALSI FEDERICA";13/01/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"33985";"PIAZZA MARCO";13/01/2012;"MOVIMENTO 5 STELLE";"P";1;49 
"33986";"ALDROVANDI STEFANO";13/01/2012;"BOLOGNA 2016";"A";0;0  
"16863";"MEROLA VIRGINIO";15/02/2012;"SINDACO";"P";0;0  
"9116";"CEVENINI MAURIZIO";15/02/2012;"PARTITO DEMOCRATICO";"P";4;40 
"9076";"MAZZANTI CLAUDIO";15/02/2012;"PARTITO DEMOCRATICO";"P";8;80 
"29442";"CRITELLI FRANCESCO";15/02/2012;"PARTITO DEMOCRATICO";"P";8;80 
"32746";"LEMBI SIMONA";15/02/2012;"PARTITO DEMOCRATICO";"P";7;70 
"27189";"BARCELO' LIZANA LEONARDO L.";15/02/2012;"PARTITO DEMOCRATICO";"P";8;80 
"15586";"MARCHESINI ANGELO";15/02/2012;"PARTITO DEMOCRATICO";"P";6;60 
"18313";"LO GIUDICE SERGIO";15/02/2012;"PARTITO DEMOCRATICO";"P";7;70 
"9181";"SANTI RAFFAELLA";15/02/2012;"PARTITO DEMOCRATICO";"P";7;70 
"32704";"LAMA ROSSELLA";15/02/2012;"PARTITO DEMOCRATICO";"P";8;80 
"27410";"FERRI MARIARAFFAELLA";15/02/2012;"PARTITO DEMOCRATICO";"P";6;60 
"27481";"ZACCHIROLI BENEDETTO";15/02/2012;"PARTITO DEMOCRATICO";"P";6;60 
"32794";"MIGNANI MARIANNA";15/02/2012;"PARTITO DEMOCRATICO";"P";8;80 
"22034";"GHETTI MAURIZIO";15/02/2012;"PARTITO DEMOCRATICO";"P";8;80 
"33977";"BENASSI MARZIA";15/02/2012;"PARTITO DEMOCRATICO";"P";8;80 
"33978";"ERRANI FRANCESCO";15/02/2012;"PARTITO DEMOCRATICO";"P";8;80 
"27197";"MELEGA CORRADO";15/02/2012;"PARTITO DEMOCRATICO";"P";8;80 
"9097";"PETRELLA TOMMASO";15/02/2012;"PARTITO DEMOCRATICO";"P";8;80 
"33979";"LA TORRE CATHY";15/02/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";3;30 
"33980";"PIERALISI MIRCO";15/02/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";8;80 
"26392";"CIPRIANI LORENZO";15/02/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";8;80 
"33987";"SAZZINI LORENZO";15/02/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";5;50 
"32714";"CAVIANO PASQUALE";15/02/2012;"ITALIA DEI VALORI";"P";6;60 
"21843";"LISEI MARCO";15/02/2012;"POPOLO DELLA LIBERTA'";"P";5;50 
"27208";"TOMASSINI LORENZO";15/02/2012;"POPOLO DELLA LIBERTA'";"P";1;10 
"32712";"FACCI MICHELE";15/02/2012;"POPOLO DELLA LIBERTA'";"P";6;60 
"27997";"CASTALDINI VALENT.";15/02/2012;"POPOLO DELLA LIBERTA'";"P";7;70 
"8904";"CARELLA DANIELE";15/02/2012;"POPOLO DELLA LIBERTA'";"P";8;80 
"20144";"GATTUSO PATRIZIO G.";15/02/2012;"POPOLO DELLA LIBERTA'";"P";8;80 
"32719";"BERNARDINI MANES";15/02/2012;"LEGA NORD";"P";1;10 
"33981";"COCCONCELLI MIRKA";15/02/2012;"LEGA NORD";"P";8;80 
"33982";"SCARANO PAOLA F.";15/02/2012;"LEGA NORD";"P";8;80 
"33983";"BORGONZONI LUCIA";15/02/2012;"LEGA NORD";"P";7;70 
"33984";"BUGANI MASSIMO";15/02/2012;"MOVIMENTO 5 STELLE";"P";6;60 
"32861";"SALSI FEDERICA";15/02/2012;"MOVIMENTO 5 STELLE";"P";6;60 
"33985";"PIAZZA MARCO";15/02/2012;"MOVIMENTO 5 STELLE";"P";7;70 
"33986";"ALDROVANDI STEFANO";15/02/2012;"BOLOGNA 2016";"P";6;60 
"16863";"MEROLA VIRGINIO";16/01/2012;"SINDACO";"P";4;21 
"9116";"CEVENINI MAURIZIO";16/01/2012;"PARTITO DEMOCRATICO";"P";15;78 
"9076";"MAZZANTI CLAUDIO";16/01/2012;"PARTITO DEMOCRATICO";"P";12;63 
"29442";"CRITELLI FRANCESCO";16/01/2012;"PARTITO DEMOCRATICO";"P";15;78 
"32746";"LEMBI SIMONA";16/01/2012;"PARTITO DEMOCRATICO";"P";15;78 
"27189";"BARCELO' LIZANA LEONARDO L.";16/01/2012;"PARTITO DEMOCRATICO";"P";6;31 
"15586";"MARCHESINI ANGELO";16/01/2012;"PARTITO DEMOCRATICO";"P";7;36 
"18313";"LO GIUDICE SERGIO";16/01/2012;"PARTITO DEMOCRATICO";"P";15;78 
"9181";"SANTI RAFFAELLA";16/01/2012;"PARTITO DEMOCRATICO";"P";15;78 
"32704";"LAMA ROSSELLA";16/01/2012;"PARTITO DEMOCRATICO";"P";13;68 
"27410";"FERRI MARIARAFFAELLA";16/01/2012;"PARTITO DEMOCRATICO";"P";15;78 
"27481";"ZACCHIROLI BENEDETTO";16/01/2012;"PARTITO DEMOCRATICO";"P";14;73 
"32794";"MIGNANI MARIANNA";16/01/2012;"PARTITO DEMOCRATICO";"P";15;78 
"22034";"GHETTI MAURIZIO";16/01/2012;"PARTITO DEMOCRATICO";"P";15;78 
"33977";"BENASSI MARZIA";16/01/2012;"PARTITO DEMOCRATICO";"P";15;78 
"33978";"ERRANI FRANCESCO";16/01/2012;"PARTITO DEMOCRATICO";"P";15;78 
"27197";"MELEGA CORRADO";16/01/2012;"PARTITO DEMOCRATICO";"P";15;78 
"9097";"PETRELLA TOMMASO";16/01/2012;"PARTITO DEMOCRATICO";"P";13;68 
"33979";"LA TORRE CATHY";16/01/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";14;73 
"33980";"PIERALISI MIRCO";16/01/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";15;78 
"26392";"CIPRIANI LORENZO";16/01/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";15;78 
"33987";"SAZZINI LORENZO";16/01/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";15;78 
"32714";"CAVIANO PASQUALE";16/01/2012;"ITALIA DEI VALORI";"P";14;73 
"21843";"LISEI MARCO";16/01/2012;"POPOLO DELLA LIBERTA'";"P";15;78 
"27208";"TOMASSINI LORENZO";16/01/2012;"POPOLO DELLA LIBERTA'";"P";15;78 
"32712";"FACCI MICHELE";16/01/2012;"POPOLO DELLA LIBERTA'";"P";15;78 
"27997";"CASTALDINI VALENT.";16/01/2012;"POPOLO DELLA LIBERTA'";"P";15;78 
"8904";"CARELLA DANIELE";16/01/2012;"POPOLO DELLA LIBERTA'";"P";15;78 
"20144";"GATTUSO PATRIZIO G.";16/01/2012;"POPOLO DELLA LIBERTA'";"P";15;78 
"32719";"BERNARDINI MANES";16/01/2012;"LEGA NORD";"A";0;0  
"33981";"COCCONCELLI MIRKA";16/01/2012;"LEGA NORD";"P";15;78 
"33982";"SCARANO PAOLA F.";16/01/2012;"LEGA NORD";"P";14;73 
"33983";"BORGONZONI LUCIA";16/01/2012;"LEGA NORD";"P";14;73 
"33984";"BUGANI MASSIMO";16/01/2012;"MOVIMENTO 5 STELLE";"P";15;78 
"32861";"SALSI FEDERICA";16/01/2012;"MOVIMENTO 5 STELLE";"P";14;73 
"33985";"PIAZZA MARCO";16/01/2012;"MOVIMENTO 5 STELLE";"P";15;78 
"33986";"ALDROVANDI STEFANO";16/01/2012;"BOLOGNA 2016";"P";14;73 
"16863";"MEROLA VIRGINIO";16/03/2012;"SINDACO";"P";0;0  
"9116";"CEVENINI MAURIZIO";16/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"9076";"MAZZANTI CLAUDIO";16/03/2012;"PARTITO DEMOCRATICO";"P";1;49 
"29442";"CRITELLI FRANCESCO";16/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32746";"LEMBI SIMONA";16/03/2012;"PARTITO DEMOCRATICO";"A";0;0  
"27189";"BARCELO' LIZANA LEONARDO L.";16/03/2012;"PARTITO DEMOCRATICO";"A";0;0  
"15586";"MARCHESINI ANGELO";16/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"18313";"LO GIUDICE SERGIO";16/03/2012;"PARTITO DEMOCRATICO";"P";1;49 
"9181";"SANTI RAFFAELLA";16/03/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32704";"LAMA ROSSELLA";16/03/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27410";"FERRI MARIARAFFAELLA";16/03/2012;"PARTITO DEMOCRATICO";"A";0;0  
"27481";"ZACCHIROLI BENEDETTO";16/03/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32794";"MIGNANI MARIANNA";16/03/2012;"PARTITO DEMOCRATICO";"P";1;49 
"22034";"GHETTI MAURIZIO";16/03/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33977";"BENASSI MARZIA";16/03/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33978";"ERRANI FRANCESCO";16/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27197";"MELEGA CORRADO";16/03/2012;"PARTITO DEMOCRATICO";"A";0;0  
"9097";"PETRELLA TOMMASO";16/03/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33979";"LA TORRE CATHY";16/03/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"33980";"PIERALISI MIRCO";16/03/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"26392";"CIPRIANI LORENZO";16/03/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"33987";"SAZZINI LORENZO";16/03/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"32714";"CAVIANO PASQUALE";16/03/2012;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";16/03/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"27208";"TOMASSINI LORENZO";16/03/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32712";"FACCI MICHELE";16/03/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"27997";"CASTALDINI VALENT.";16/03/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"8904";"CARELLA DANIELE";16/03/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";16/03/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";16/03/2012;"LEGA NORD";"P";1;49 
"33981";"COCCONCELLI MIRKA";16/03/2012;"LEGA NORD";"A";0;0  
"33982";"SCARANO PAOLA F.";16/03/2012;"LEGA NORD";"P";0;0  
"33983";"BORGONZONI LUCIA";16/03/2012;"LEGA NORD";"P";0;0  
"33984";"BUGANI MASSIMO";16/03/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"32861";"SALSI FEDERICA";16/03/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"33985";"PIAZZA MARCO";16/03/2012;"MOVIMENTO 5 STELLE";"P";1;49 
"33986";"ALDROVANDI STEFANO";16/03/2012;"BOLOGNA 2016";"P";0;0  
"16863";"MEROLA VIRGINIO";17/02/2012;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";17/02/2012;"PARTITO DEMOCRATICO";"P";1;49 
"9076";"MAZZANTI CLAUDIO";17/02/2012;"PARTITO DEMOCRATICO";"P";1;49 
"29442";"CRITELLI FRANCESCO";17/02/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32746";"LEMBI SIMONA";17/02/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27189";"BARCELO' LIZANA LEONARDO L.";17/02/2012;"PARTITO DEMOCRATICO";"P";1;49 
"15586";"MARCHESINI ANGELO";17/02/2012;"PARTITO DEMOCRATICO";"P";0;0  
"18313";"LO GIUDICE SERGIO";17/02/2012;"PARTITO DEMOCRATICO";"P";1;49 
"9181";"SANTI RAFFAELLA";17/02/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32704";"LAMA ROSSELLA";17/02/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27410";"FERRI MARIARAFFAELLA";17/02/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27481";"ZACCHIROLI BENEDETTO";17/02/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32794";"MIGNANI MARIANNA";17/02/2012;"PARTITO DEMOCRATICO";"P";1;49 
"22034";"GHETTI MAURIZIO";17/02/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33977";"BENASSI MARZIA";17/02/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33978";"ERRANI FRANCESCO";17/02/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27197";"MELEGA CORRADO";17/02/2012;"PARTITO DEMOCRATICO";"P";1;49 
"9097";"PETRELLA TOMMASO";17/02/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33979";"LA TORRE CATHY";17/02/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"33980";"PIERALISI MIRCO";17/02/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"26392";"CIPRIANI LORENZO";17/02/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"33987";"SAZZINI LORENZO";17/02/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"32714";"CAVIANO PASQUALE";17/02/2012;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";17/02/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"27208";"TOMASSINI LORENZO";17/02/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"32712";"FACCI MICHELE";17/02/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"27997";"CASTALDINI VALENT.";17/02/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"8904";"CARELLA DANIELE";17/02/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";17/02/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";17/02/2012;"LEGA NORD";"P";1;49 
"33981";"COCCONCELLI MIRKA";17/02/2012;"LEGA NORD";"P";1;49 
"33982";"SCARANO PAOLA F.";17/02/2012;"LEGA NORD";"P";1;49 
"33983";"BORGONZONI LUCIA";17/02/2012;"LEGA NORD";"P";0;0  
"33984";"BUGANI MASSIMO";17/02/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"32861";"SALSI FEDERICA";17/02/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"33985";"PIAZZA MARCO";17/02/2012;"MOVIMENTO 5 STELLE";"P";1;49 
"33986";"ALDROVANDI STEFANO";17/02/2012;"BOLOGNA 2016";"A";0;0  
"16863";"MEROLA VIRGINIO";19/03/2012;"SINDACO";"P";0;0  
"9116";"CEVENINI MAURIZIO";19/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"9076";"MAZZANTI CLAUDIO";19/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"29442";"CRITELLI FRANCESCO";19/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32746";"LEMBI SIMONA";19/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27189";"BARCELO' LIZANA LEONARDO L.";19/03/2012;"PARTITO DEMOCRATICO";"A";0;0  
"15586";"MARCHESINI ANGELO";19/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"18313";"LO GIUDICE SERGIO";19/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"9181";"SANTI RAFFAELLA";19/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32704";"LAMA ROSSELLA";19/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27410";"FERRI MARIARAFFAELLA";19/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27481";"ZACCHIROLI BENEDETTO";19/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32794";"MIGNANI MARIANNA";19/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"22034";"GHETTI MAURIZIO";19/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"33977";"BENASSI MARZIA";19/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"33978";"ERRANI FRANCESCO";19/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27197";"MELEGA CORRADO";19/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"9097";"PETRELLA TOMMASO";19/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"33979";"LA TORRE CATHY";19/03/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33980";"PIERALISI MIRCO";19/03/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"26392";"CIPRIANI LORENZO";19/03/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33987";"SAZZINI LORENZO";19/03/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"32714";"CAVIANO PASQUALE";19/03/2012;"ITALIA DEI VALORI";"P";0;0  
"21843";"LISEI MARCO";19/03/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"27208";"TOMASSINI LORENZO";19/03/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"32712";"FACCI MICHELE";19/03/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"27997";"CASTALDINI VALENT.";19/03/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"8904";"CARELLA DANIELE";19/03/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"20144";"GATTUSO PATRIZIO G.";19/03/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"32719";"BERNARDINI MANES";19/03/2012;"LEGA NORD";"P";0;0  
"33981";"COCCONCELLI MIRKA";19/03/2012;"LEGA NORD";"P";0;0  
"33982";"SCARANO PAOLA F.";19/03/2012;"LEGA NORD";"P";0;0  
"33983";"BORGONZONI LUCIA";19/03/2012;"LEGA NORD";"P";0;0  
"33984";"BUGANI MASSIMO";19/03/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"32861";"SALSI FEDERICA";19/03/2012;"MOVIMENTO 5 STELLE";"A";0;0  
"33985";"PIAZZA MARCO";19/03/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"33986";"ALDROVANDI STEFANO";19/03/2012;"BOLOGNA 2016";"P";0;0  
"16863";"MEROLA VIRGINIO";20/01/2012;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";20/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"9076";"MAZZANTI CLAUDIO";20/01/2012;"PARTITO DEMOCRATICO";"P";0;0  
"29442";"CRITELLI FRANCESCO";20/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32746";"LEMBI SIMONA";20/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27189";"BARCELO' LIZANA LEONARDO L.";20/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"15586";"MARCHESINI ANGELO";20/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"18313";"LO GIUDICE SERGIO";20/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"9181";"SANTI RAFFAELLA";20/01/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32704";"LAMA ROSSELLA";20/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27410";"FERRI MARIARAFFAELLA";20/01/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27481";"ZACCHIROLI BENEDETTO";20/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32794";"MIGNANI MARIANNA";20/01/2012;"PARTITO DEMOCRATICO";"P";0;0  
"22034";"GHETTI MAURIZIO";20/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33977";"BENASSI MARZIA";20/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33978";"ERRANI FRANCESCO";20/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27197";"MELEGA CORRADO";20/01/2012;"PARTITO DEMOCRATICO";"A";0;0  
"9097";"PETRELLA TOMMASO";20/01/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33979";"LA TORRE CATHY";20/01/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33980";"PIERALISI MIRCO";20/01/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"26392";"CIPRIANI LORENZO";20/01/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33987";"SAZZINI LORENZO";20/01/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"32714";"CAVIANO PASQUALE";20/01/2012;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";20/01/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"27208";"TOMASSINI LORENZO";20/01/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32712";"FACCI MICHELE";20/01/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"27997";"CASTALDINI VALENT.";20/01/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"8904";"CARELLA DANIELE";20/01/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";20/01/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";20/01/2012;"LEGA NORD";"A";0;0  
"33981";"COCCONCELLI MIRKA";20/01/2012;"LEGA NORD";"P";1;49 
"33982";"SCARANO PAOLA F.";20/01/2012;"LEGA NORD";"P";1;49 
"33983";"BORGONZONI LUCIA";20/01/2012;"LEGA NORD";"A";0;0  
"33984";"BUGANI MASSIMO";20/01/2012;"MOVIMENTO 5 STELLE";"P";1;49 
"32861";"SALSI FEDERICA";20/01/2012;"MOVIMENTO 5 STELLE";"P";1;49 
"33985";"PIAZZA MARCO";20/01/2012;"MOVIMENTO 5 STELLE";"P";1;49 
"33986";"ALDROVANDI STEFANO";20/01/2012;"BOLOGNA 2016";"A";0;0  
"16863";"MEROLA VIRGINIO";20/02/2012;"SINDACO";"P";5;45 
"9116";"CEVENINI MAURIZIO";20/02/2012;"PARTITO DEMOCRATICO";"P";8;72 
"9076";"MAZZANTI CLAUDIO";20/02/2012;"PARTITO DEMOCRATICO";"P";8;72 
"29442";"CRITELLI FRANCESCO";20/02/2012;"PARTITO DEMOCRATICO";"P";7;63 
"32746";"LEMBI SIMONA";20/02/2012;"PARTITO DEMOCRATICO";"P";9;81 
"27189";"BARCELO' LIZANA LEONARDO L.";20/02/2012;"PARTITO DEMOCRATICO";"P";6;54 
"15586";"MARCHESINI ANGELO";20/02/2012;"PARTITO DEMOCRATICO";"P";5;45 
"18313";"LO GIUDICE SERGIO";20/02/2012;"PARTITO DEMOCRATICO";"P";9;81 
"9181";"SANTI RAFFAELLA";20/02/2012;"PARTITO DEMOCRATICO";"P";8;72 
