Progressivo;Nominativo;Data Seduta;Gruppo Politico;Presenza;Num.Votazioni;Percentuale presenza alle votazioni
"9181";"SANTI RAFFAELLA";30/07/2012;"PARTITO DEMOCRATICO";"A";0;0  
"32704";"LAMA ROSSELLA";30/07/2012;"PARTITO DEMOCRATICO";"P";19;71 
"27410";"FERRI MARIARAFFAELLA";30/07/2012;"PARTITO DEMOCRATICO";"P";18;67 
"27481";"ZACCHIROLI BENEDETTO";30/07/2012;"PARTITO DEMOCRATICO";"P";16;60 
"32794";"MIGNANI MARIANNA";30/07/2012;"PARTITO DEMOCRATICO";"P";20;75 
"22034";"GHETTI MAURIZIO";30/07/2012;"PARTITO DEMOCRATICO";"P";20;75 
"33977";"BENASSI MARZIA";30/07/2012;"PARTITO DEMOCRATICO";"P";19;71 
"33978";"ERRANI FRANCESCO";30/07/2012;"PARTITO DEMOCRATICO";"P";19;71 
"27197";"MELEGA CORRADO";30/07/2012;"PARTITO DEMOCRATICO";"P";20;75 
"9097";"PETRELLA TOMMASO";30/07/2012;"PARTITO DEMOCRATICO";"P";20;75 
"33979";"LA TORRE CATHY";30/07/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";7;26 
"33980";"PIERALISI MIRCO";30/07/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";18;67 
"26392";"CIPRIANI LORENZO";30/07/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";9;33 
"33987";"SAZZINI LORENZO";30/07/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";17;63 
"32714";"CAVIANO PASQUALE";30/07/2012;"ITALIA DEI VALORI";"P";19;71 
"21843";"LISEI MARCO";30/07/2012;"POPOLO DELLA LIBERTA'";"P";18;67 
"27208";"TOMASSINI LORENZO";30/07/2012;"POPOLO DELLA LIBERTA'";"P";16;60 
"32712";"FACCI MICHELE";30/07/2012;"POPOLO DELLA LIBERTA'";"P";16;60 
"27997";"CASTALDINI VALENT.";30/07/2012;"POPOLO DELLA LIBERTA'";"P";13;48 
"8904";"CARELLA DANIELE";30/07/2012;"POPOLO DELLA LIBERTA'";"P";20;75 
"20144";"GATTUSO PATRIZIO G.";30/07/2012;"POPOLO DELLA LIBERTA'";"P";7;26 
"32719";"BERNARDINI MANES";30/07/2012;"LEGA NORD";"A";0;0  
"33981";"COCCONCELLI MIRKA";30/07/2012;"LEGA NORD";"P";20;75 
"33982";"SCARANO PAOLA F.";30/07/2012;"LEGA NORD";"P";20;75 
"33983";"BORGONZONI LUCIA";30/07/2012;"LEGA NORD";"P";20;75 
"33984";"BUGANI MASSIMO";30/07/2012;"MOVIMENTO 5 STELLE";"P";19;71 
"32861";"SALSI FEDERICA";30/07/2012;"MOVIMENTO 5 STELLE";"P";19;71 
"33985";"PIAZZA MARCO";30/07/2012;"MOVIMENTO 5 STELLE";"P";20;75 
"33986";"ALDROVANDI STEFANO";30/07/2012;"BOLOGNA 2016";"P";17;63 
"32708";"TURCI DANIELA";30/07/2012;"PARTITO DEMOCRATICO";"P";17;63 
