Progressivo;Nominativo;Data Seduta;Gruppo Politico;Presenza;Num.Votazioni;Percentuale presenza alle votazioni
"32746";"LEMBI SIMONA";14/10/2011;"PARTITO DEMOCRATICO";"P";0;0  
"27189";"BARCELO' LIZANA LEONARDO L.";14/10/2011;"PARTITO DEMOCRATICO";"P";0;0  
"15586";"MARCHESINI ANGELO";14/10/2011;"PARTITO DEMOCRATICO";"P";0;0  
"18313";"LO GIUDICE SERGIO";14/10/2011;"PARTITO DEMOCRATICO";"P";0;0  
"9181";"SANTI RAFFAELLA";14/10/2011;"PARTITO DEMOCRATICO";"P";0;0  
"32704";"LAMA ROSSELLA";14/10/2011;"PARTITO DEMOCRATICO";"P";0;0  
"27410";"FERRI MARIARAFFAELLA";14/10/2011;"PARTITO DEMOCRATICO";"A";0;0  
"27481";"ZACCHIROLI BENEDETTO";14/10/2011;"PARTITO DEMOCRATICO";"P";1;49 
"32794";"MIGNANI MARIANNA";14/10/2011;"PARTITO DEMOCRATICO";"A";0;0  
"22034";"GHETTI MAURIZIO";14/10/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33977";"BENASSI MARZIA";14/10/2011;"PARTITO DEMOCRATICO";"P";0;0  
"33978";"ERRANI FRANCESCO";14/10/2011;"PARTITO DEMOCRATICO";"A";0;0  
"27197";"MELEGA CORRADO";14/10/2011;"PARTITO DEMOCRATICO";"P";0;0  
"9097";"PETRELLA TOMMASO";14/10/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33979";"LA TORRE CATHY";14/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33980";"PIERALISI MIRCO";14/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"26392";"CIPRIANI LORENZO";14/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"33987";"SAZZINI LORENZO";14/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"32714";"CAVIANO PASQUALE";14/10/2011;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";14/10/2011;"POPOLO DELLA LIBERTA'";"P";0;0  
"27208";"TOMASSINI LORENZO";14/10/2011;"POPOLO DELLA LIBERTA'";"P";0;0  
"32712";"FACCI MICHELE";14/10/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"27997";"CASTALDINI VALENT.";14/10/2011;"POPOLO DELLA LIBERTA'";"P";0;0  
"8904";"CARELLA DANIELE";14/10/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";14/10/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";14/10/2011;"LEGA NORD";"P";0;0  
"33981";"COCCONCELLI MIRKA";14/10/2011;"LEGA NORD";"P";1;49 
"33982";"SCARANO PAOLA F.";14/10/2011;"LEGA NORD";"P";1;49 
"33983";"BORGONZONI LUCIA";14/10/2011;"LEGA NORD";"P";1;49 
"33984";"BUGANI MASSIMO";14/10/2011;"MOVIMENTO 5 STELLE";"P";1;49 
"32861";"SALSI FEDERICA";14/10/2011;"MOVIMENTO 5 STELLE";"P";0;0  
"33985";"PIAZZA MARCO";14/10/2011;"MOVIMENTO 5 STELLE";"A";0;0  
"33986";"ALDROVANDI STEFANO";14/10/2011;"BOLOGNA 2016";"P";1;49 
"16863";"MEROLA VIRGINIO";14/11/2011;"SINDACO";"P";2;13 
"9116";"CEVENINI MAURIZIO";14/11/2011;"PARTITO DEMOCRATICO";"P";12;80 
"9076";"MAZZANTI CLAUDIO";14/11/2011;"PARTITO DEMOCRATICO";"P";10;66 
"29442";"CRITELLI FRANCESCO";14/11/2011;"PARTITO DEMOCRATICO";"P";12;80 
"32746";"LEMBI SIMONA";14/11/2011;"PARTITO DEMOCRATICO";"P";12;80 
"27189";"BARCELO' LIZANA LEONARDO L.";14/11/2011;"PARTITO DEMOCRATICO";"A";0;0  
"15586";"MARCHESINI ANGELO";14/11/2011;"PARTITO DEMOCRATICO";"P";11;73 
"18313";"LO GIUDICE SERGIO";14/11/2011;"PARTITO DEMOCRATICO";"P";12;80 
"9181";"SANTI RAFFAELLA";14/11/2011;"PARTITO DEMOCRATICO";"P";7;46 
"32704";"LAMA ROSSELLA";14/11/2011;"PARTITO DEMOCRATICO";"P";9;60 
"27410";"FERRI MARIARAFFAELLA";14/11/2011;"PARTITO DEMOCRATICO";"P";11;73 
"27481";"ZACCHIROLI BENEDETTO";14/11/2011;"PARTITO DEMOCRATICO";"A";0;0  
"32794";"MIGNANI MARIANNA";14/11/2011;"PARTITO DEMOCRATICO";"P";12;80 
"22034";"GHETTI MAURIZIO";14/11/2011;"PARTITO DEMOCRATICO";"P";12;80 
"33977";"BENASSI MARZIA";14/11/2011;"PARTITO DEMOCRATICO";"P";12;80 
"33978";"ERRANI FRANCESCO";14/11/2011;"PARTITO DEMOCRATICO";"P";12;80 
"27197";"MELEGA CORRADO";14/11/2011;"PARTITO DEMOCRATICO";"P";12;80 
"9097";"PETRELLA TOMMASO";14/11/2011;"PARTITO DEMOCRATICO";"P";9;60 
"33979";"LA TORRE CATHY";14/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";11;73 
"33980";"PIERALISI MIRCO";14/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";12;80 
"26392";"CIPRIANI LORENZO";14/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";9;60 
"33987";"SAZZINI LORENZO";14/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";12;80 
"32714";"CAVIANO PASQUALE";14/11/2011;"ITALIA DEI VALORI";"P";12;80 
"21843";"LISEI MARCO";14/11/2011;"POPOLO DELLA LIBERTA'";"P";9;60 
"27208";"TOMASSINI LORENZO";14/11/2011;"POPOLO DELLA LIBERTA'";"P";11;73 
"32712";"FACCI MICHELE";14/11/2011;"POPOLO DELLA LIBERTA'";"P";11;73 
"27997";"CASTALDINI VALENT.";14/11/2011;"POPOLO DELLA LIBERTA'";"P";11;73 
"8904";"CARELLA DANIELE";14/11/2011;"POPOLO DELLA LIBERTA'";"P";12;80 
"20144";"GATTUSO PATRIZIO G.";14/11/2011;"POPOLO DELLA LIBERTA'";"P";10;66 
"32719";"BERNARDINI MANES";14/11/2011;"LEGA NORD";"P";11;73 
"33981";"COCCONCELLI MIRKA";14/11/2011;"LEGA NORD";"P";12;80 
"33982";"SCARANO PAOLA F.";14/11/2011;"LEGA NORD";"P";11;73 
"33983";"BORGONZONI LUCIA";14/11/2011;"LEGA NORD";"P";6;40 
"33984";"BUGANI MASSIMO";14/11/2011;"MOVIMENTO 5 STELLE";"P";12;80 
"32861";"SALSI FEDERICA";14/11/2011;"MOVIMENTO 5 STELLE";"P";12;80 
"33985";"PIAZZA MARCO";14/11/2011;"MOVIMENTO 5 STELLE";"P";12;80 
"33986";"ALDROVANDI STEFANO";14/11/2011;"BOLOGNA 2016";"P";12;80 
"16863";"MEROLA VIRGINIO";14/12/2011;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";14/12/2011;"PARTITO DEMOCRATICO";"P";17;77 
"9076";"MAZZANTI CLAUDIO";14/12/2011;"PARTITO DEMOCRATICO";"P";16;72 
"29442";"CRITELLI FRANCESCO";14/12/2011;"PARTITO DEMOCRATICO";"P";17;77 
"32746";"LEMBI SIMONA";14/12/2011;"PARTITO DEMOCRATICO";"P";16;72 
"27189";"BARCELO' LIZANA LEONARDO L.";14/12/2011;"PARTITO DEMOCRATICO";"P";15;68 
"15586";"MARCHESINI ANGELO";14/12/2011;"PARTITO DEMOCRATICO";"P";15;68 
"18313";"LO GIUDICE SERGIO";14/12/2011;"PARTITO DEMOCRATICO";"P";17;77 
"9181";"SANTI RAFFAELLA";14/12/2011;"PARTITO DEMOCRATICO";"A";0;0  
"32704";"LAMA ROSSELLA";14/12/2011;"PARTITO DEMOCRATICO";"P";16;72 
"27410";"FERRI MARIARAFFAELLA";14/12/2011;"PARTITO DEMOCRATICO";"P";17;77 
"27481";"ZACCHIROLI BENEDETTO";14/12/2011;"PARTITO DEMOCRATICO";"P";16;72 
"32794";"MIGNANI MARIANNA";14/12/2011;"PARTITO DEMOCRATICO";"P";17;77 
"22034";"GHETTI MAURIZIO";14/12/2011;"PARTITO DEMOCRATICO";"P";1;4  
"33977";"BENASSI MARZIA";14/12/2011;"PARTITO DEMOCRATICO";"P";17;77 
"33978";"ERRANI FRANCESCO";14/12/2011;"PARTITO DEMOCRATICO";"P";16;72 
"27197";"MELEGA CORRADO";14/12/2011;"PARTITO DEMOCRATICO";"P";17;77 
"9097";"PETRELLA TOMMASO";14/12/2011;"PARTITO DEMOCRATICO";"P";17;77 
"33979";"LA TORRE CATHY";14/12/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";8;36 
"33980";"PIERALISI MIRCO";14/12/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";17;77 
"26392";"CIPRIANI LORENZO";14/12/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";6;27 
"33987";"SAZZINI LORENZO";14/12/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";14;63 
"32714";"CAVIANO PASQUALE";14/12/2011;"ITALIA DEI VALORI";"P";17;77 
"21843";"LISEI MARCO";14/12/2011;"POPOLO DELLA LIBERTA'";"P";9;41 
"27208";"TOMASSINI LORENZO";14/12/2011;"POPOLO DELLA LIBERTA'";"P";7;31 
"32712";"FACCI MICHELE";14/12/2011;"POPOLO DELLA LIBERTA'";"P";17;77 
"27997";"CASTALDINI VALENT.";14/12/2011;"POPOLO DELLA LIBERTA'";"P";17;77 
"8904";"CARELLA DANIELE";14/12/2011;"POPOLO DELLA LIBERTA'";"P";17;77 
"20144";"GATTUSO PATRIZIO G.";14/12/2011;"POPOLO DELLA LIBERTA'";"P";12;54 
"32719";"BERNARDINI MANES";14/12/2011;"LEGA NORD";"P";13;59 
"33981";"COCCONCELLI MIRKA";14/12/2011;"LEGA NORD";"P";17;77 
"33982";"SCARANO PAOLA F.";14/12/2011;"LEGA NORD";"P";15;68 
"33983";"BORGONZONI LUCIA";14/12/2011;"LEGA NORD";"P";14;63 
"33984";"BUGANI MASSIMO";14/12/2011;"MOVIMENTO 5 STELLE";"P";17;77 
"32861";"SALSI FEDERICA";14/12/2011;"MOVIMENTO 5 STELLE";"P";16;72 
"33985";"PIAZZA MARCO";14/12/2011;"MOVIMENTO 5 STELLE";"P";17;77 
"33986";"ALDROVANDI STEFANO";14/12/2011;"BOLOGNA 2016";"P";17;77 
"16863";"MEROLA VIRGINIO";15/06/2011;"SINDACO";"P";1;15 
"9116";"CEVENINI MAURIZIO";15/06/2011;"PARTITO DEMOCRATICO";"P";5;78 
"9076";"MAZZANTI CLAUDIO";15/06/2011;"PARTITO DEMOCRATICO";"P";4;62 
"29442";"CRITELLI FRANCESCO";15/06/2011;"PARTITO DEMOCRATICO";"P";5;78 
"32746";"LEMBI SIMONA";15/06/2011;"PARTITO DEMOCRATICO";"P";4;62 
"27189";"BARCELO' LIZANA LEONARDO L.";15/06/2011;"PARTITO DEMOCRATICO";"P";5;78 
"15586";"MARCHESINI ANGELO";15/06/2011;"PARTITO DEMOCRATICO";"P";4;62 
"18313";"LO GIUDICE SERGIO";15/06/2011;"PARTITO DEMOCRATICO";"P";5;78 
"9181";"SANTI RAFFAELLA";15/06/2011;"PARTITO DEMOCRATICO";"P";4;62 
"32704";"LAMA ROSSELLA";15/06/2011;"PARTITO DEMOCRATICO";"P";5;78 
"27410";"FERRI MARIARAFFAELLA";15/06/2011;"PARTITO DEMOCRATICO";"P";4;62 
"27481";"ZACCHIROLI BENEDETTO";15/06/2011;"PARTITO DEMOCRATICO";"P";4;62 
"32794";"MIGNANI MARIANNA";15/06/2011;"PARTITO DEMOCRATICO";"P";4;62 
"22034";"GHETTI MAURIZIO";15/06/2011;"PARTITO DEMOCRATICO";"P";5;78 
"33977";"BENASSI MARZIA";15/06/2011;"PARTITO DEMOCRATICO";"P";5;78 
"33978";"ERRANI FRANCESCO";15/06/2011;"PARTITO DEMOCRATICO";"P";4;62 
"27197";"MELEGA CORRADO";15/06/2011;"PARTITO DEMOCRATICO";"P";5;78 
"9097";"PETRELLA TOMMASO";15/06/2011;"PARTITO DEMOCRATICO";"P";5;78 
"33979";"LA TORRE CATHY";15/06/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";4;62 
"33980";"PIERALISI MIRCO";15/06/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";4;62 
"26392";"CIPRIANI LORENZO";15/06/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";4;62 
"33987";"SAZZINI LORENZO";15/06/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";4;62 
"32714";"CAVIANO PASQUALE";15/06/2011;"ITALIA DEI VALORI";"P";5;78 
"21843";"LISEI MARCO";15/06/2011;"POPOLO DELLA LIBERTA'";"P";5;78 
"27208";"TOMASSINI LORENZO";15/06/2011;"POPOLO DELLA LIBERTA'";"P";5;78 
"32712";"FACCI MICHELE";15/06/2011;"POPOLO DELLA LIBERTA'";"P";5;78 
"27997";"CASTALDINI VALENT.";15/06/2011;"POPOLO DELLA LIBERTA'";"P";5;78 
"8904";"CARELLA DANIELE";15/06/2011;"POPOLO DELLA LIBERTA'";"P";5;78 
"20144";"GATTUSO PATRIZIO G.";15/06/2011;"POPOLO DELLA LIBERTA'";"P";5;78 
"32719";"BERNARDINI MANES";15/06/2011;"LEGA NORD";"P";5;78 
"33981";"COCCONCELLI MIRKA";15/06/2011;"LEGA NORD";"P";5;78 
"33982";"SCARANO PAOLA F.";15/06/2011;"LEGA NORD";"P";4;62 
"33983";"BORGONZONI LUCIA";15/06/2011;"LEGA NORD";"P";4;62 
"33984";"BUGANI MASSIMO";15/06/2011;"MOVIMENTO 5 STELLE";"P";4;62 
"32861";"SALSI FEDERICA";15/06/2011;"MOVIMENTO 5 STELLE";"P";4;62 
"33985";"PIAZZA MARCO";15/06/2011;"MOVIMENTO 5 STELLE";"P";4;62 
"33986";"ALDROVANDI STEFANO";15/06/2011;"BOLOGNA 2016";"P";4;62 
"16863";"MEROLA VIRGINIO";15/07/2011;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";15/07/2011;"PARTITO DEMOCRATICO";"P";1;49 
"9076";"MAZZANTI CLAUDIO";15/07/2011;"PARTITO DEMOCRATICO";"P";0;0  
"29442";"CRITELLI FRANCESCO";15/07/2011;"PARTITO DEMOCRATICO";"P";0;0  
"32746";"LEMBI SIMONA";15/07/2011;"PARTITO DEMOCRATICO";"P";1;49 
"27189";"BARCELO' LIZANA LEONARDO L.";15/07/2011;"PARTITO DEMOCRATICO";"P";1;49 
"15586";"MARCHESINI ANGELO";15/07/2011;"PARTITO DEMOCRATICO";"A";0;0  
"18313";"LO GIUDICE SERGIO";15/07/2011;"PARTITO DEMOCRATICO";"P";1;49 
"9181";"SANTI RAFFAELLA";15/07/2011;"PARTITO DEMOCRATICO";"A";0;0  
"32704";"LAMA ROSSELLA";15/07/2011;"PARTITO DEMOCRATICO";"P";1;49 
"27410";"FERRI MARIARAFFAELLA";15/07/2011;"PARTITO DEMOCRATICO";"P";0;0  
"27481";"ZACCHIROLI BENEDETTO";15/07/2011;"PARTITO DEMOCRATICO";"P";1;49 
"32794";"MIGNANI MARIANNA";15/07/2011;"PARTITO DEMOCRATICO";"P";1;49 
"22034";"GHETTI MAURIZIO";15/07/2011;"PARTITO DEMOCRATICO";"A";0;0  
"33977";"BENASSI MARZIA";15/07/2011;"PARTITO DEMOCRATICO";"A";0;0  
"33978";"ERRANI FRANCESCO";15/07/2011;"PARTITO DEMOCRATICO";"P";1;49 
"27197";"MELEGA CORRADO";15/07/2011;"PARTITO DEMOCRATICO";"P";1;49 
"9097";"PETRELLA TOMMASO";15/07/2011;"PARTITO DEMOCRATICO";"A";0;0  
"33979";"LA TORRE CATHY";15/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33980";"PIERALISI MIRCO";15/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"26392";"CIPRIANI LORENZO";15/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"33987";"SAZZINI LORENZO";15/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"32714";"CAVIANO PASQUALE";15/07/2011;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";15/07/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"27208";"TOMASSINI LORENZO";15/07/2011;"POPOLO DELLA LIBERTA'";"P";0;0  
"32712";"FACCI MICHELE";15/07/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"27997";"CASTALDINI VALENT.";15/07/2011;"POPOLO DELLA LIBERTA'";"A";0;0  
"8904";"CARELLA DANIELE";15/07/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";15/07/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";15/07/2011;"LEGA NORD";"P";1;49 
"33981";"COCCONCELLI MIRKA";15/07/2011;"LEGA NORD";"P";1;49 
"33982";"SCARANO PAOLA F.";15/07/2011;"LEGA NORD";"P";1;49 
"33983";"BORGONZONI LUCIA";15/07/2011;"LEGA NORD";"P";1;49 
"33984";"BUGANI MASSIMO";15/07/2011;"MOVIMENTO 5 STELLE";"P";1;49 
"32861";"SALSI FEDERICA";15/07/2011;"MOVIMENTO 5 STELLE";"A";0;0  
"33985";"PIAZZA MARCO";15/07/2011;"MOVIMENTO 5 STELLE";"P";1;49 
"33986";"ALDROVANDI STEFANO";15/07/2011;"BOLOGNA 2016";"A";0;0  
"16863";"MEROLA VIRGINIO";16/09/2011;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";16/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"9076";"MAZZANTI CLAUDIO";16/09/2011;"PARTITO DEMOCRATICO";"P";0;0  
"29442";"CRITELLI FRANCESCO";16/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"32746";"LEMBI SIMONA";16/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"27189";"BARCELO' LIZANA LEONARDO L.";16/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"15586";"MARCHESINI ANGELO";16/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"18313";"LO GIUDICE SERGIO";16/09/2011;"PARTITO DEMOCRATICO";"P";0;0  
"9181";"SANTI RAFFAELLA";16/09/2011;"PARTITO DEMOCRATICO";"P";0;0  
"32704";"LAMA ROSSELLA";16/09/2011;"PARTITO DEMOCRATICO";"P";0;0  
"27410";"FERRI MARIARAFFAELLA";16/09/2011;"PARTITO DEMOCRATICO";"P";0;0  
"27481";"ZACCHIROLI BENEDETTO";16/09/2011;"PARTITO DEMOCRATICO";"P";0;0  
"32794";"MIGNANI MARIANNA";16/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"22034";"GHETTI MAURIZIO";16/09/2011;"PARTITO DEMOCRATICO";"P";0;0  
"33977";"BENASSI MARZIA";16/09/2011;"PARTITO DEMOCRATICO";"P";0;0  
"33978";"ERRANI FRANCESCO";16/09/2011;"PARTITO DEMOCRATICO";"A";0;0  
"27197";"MELEGA CORRADO";16/09/2011;"PARTITO DEMOCRATICO";"P";0;0  
"9097";"PETRELLA TOMMASO";16/09/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33979";"LA TORRE CATHY";16/09/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33980";"PIERALISI MIRCO";16/09/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"26392";"CIPRIANI LORENZO";16/09/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"33987";"SAZZINI LORENZO";16/09/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"32714";"CAVIANO PASQUALE";16/09/2011;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";16/09/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"27208";"TOMASSINI LORENZO";16/09/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"32712";"FACCI MICHELE";16/09/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"27997";"CASTALDINI VALENT.";16/09/2011;"POPOLO DELLA LIBERTA'";"P";0;0  
"8904";"CARELLA DANIELE";16/09/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";16/09/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";16/09/2011;"LEGA NORD";"P";0;0  
"33981";"COCCONCELLI MIRKA";16/09/2011;"LEGA NORD";"P";1;49 
"33982";"SCARANO PAOLA F.";16/09/2011;"LEGA NORD";"P";1;49 
"33983";"BORGONZONI LUCIA";16/09/2011;"LEGA NORD";"P";1;49 
"33984";"BUGANI MASSIMO";16/09/2011;"MOVIMENTO 5 STELLE";"P";1;49 
"32861";"SALSI FEDERICA";16/09/2011;"MOVIMENTO 5 STELLE";"P";1;49 
"33985";"PIAZZA MARCO";16/09/2011;"MOVIMENTO 5 STELLE";"P";1;49 
"33986";"ALDROVANDI STEFANO";16/09/2011;"BOLOGNA 2016";"P";1;49 
"16863";"MEROLA VIRGINIO";16/12/2011;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";16/12/2011;"PARTITO DEMOCRATICO";"P";1;49 
"9076";"MAZZANTI CLAUDIO";16/12/2011;"PARTITO DEMOCRATICO";"P";0;0  
"29442";"CRITELLI FRANCESCO";16/12/2011;"PARTITO DEMOCRATICO";"P";1;49 
"32746";"LEMBI SIMONA";16/12/2011;"PARTITO DEMOCRATICO";"P";0;0  
"27189";"BARCELO' LIZANA LEONARDO L.";16/12/2011;"PARTITO DEMOCRATICO";"P";0;0  
"15586";"MARCHESINI ANGELO";16/12/2011;"PARTITO DEMOCRATICO";"P";0;0  
"18313";"LO GIUDICE SERGIO";16/12/2011;"PARTITO DEMOCRATICO";"P";0;0  
"9181";"SANTI RAFFAELLA";16/12/2011;"PARTITO DEMOCRATICO";"A";0;0  
"32704";"LAMA ROSSELLA";16/12/2011;"PARTITO DEMOCRATICO";"A";0;0  
"27410";"FERRI MARIARAFFAELLA";16/12/2011;"PARTITO DEMOCRATICO";"P";0;0  
"27481";"ZACCHIROLI BENEDETTO";16/12/2011;"PARTITO DEMOCRATICO";"P";0;0  
"32794";"MIGNANI MARIANNA";16/12/2011;"PARTITO DEMOCRATICO";"P";1;49 
"22034";"GHETTI MAURIZIO";16/12/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33977";"BENASSI MARZIA";16/12/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33978";"ERRANI FRANCESCO";16/12/2011;"PARTITO DEMOCRATICO";"A";0;0  
"27197";"MELEGA CORRADO";16/12/2011;"PARTITO DEMOCRATICO";"A";0;0  
"9097";"PETRELLA TOMMASO";16/12/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33979";"LA TORRE CATHY";16/12/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"33980";"PIERALISI MIRCO";16/12/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"26392";"CIPRIANI LORENZO";16/12/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33987";"SAZZINI LORENZO";16/12/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"32714";"CAVIANO PASQUALE";16/12/2011;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";16/12/2011;"POPOLO DELLA LIBERTA'";"P";0;0  
"27208";"TOMASSINI LORENZO";16/12/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"32712";"FACCI MICHELE";16/12/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"27997";"CASTALDINI VALENT.";16/12/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"8904";"CARELLA DANIELE";16/12/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";16/12/2011;"POPOLO DELLA LIBERTA'";"A";0;0  
"32719";"BERNARDINI MANES";16/12/2011;"LEGA NORD";"P";0;0  
"33981";"COCCONCELLI MIRKA";16/12/2011;"LEGA NORD";"P";1;49 
"33982";"SCARANO PAOLA F.";16/12/2011;"LEGA NORD";"P";0;0  
"33983";"BORGONZONI LUCIA";16/12/2011;"LEGA NORD";"P";1;49 
"33984";"BUGANI MASSIMO";16/12/2011;"MOVIMENTO 5 STELLE";"P";0;0  
"32861";"SALSI FEDERICA";16/12/2011;"MOVIMENTO 5 STELLE";"P";0;0  
"33985";"PIAZZA MARCO";16/12/2011;"MOVIMENTO 5 STELLE";"P";0;0  
"33986";"ALDROVANDI STEFANO";16/12/2011;"BOLOGNA 2016";"P";1;49 
"16863";"MEROLA VIRGINIO";17/10/2011;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";17/10/2011;"PARTITO DEMOCRATICO";"P";9;81 
"9076";"MAZZANTI CLAUDIO";17/10/2011;"PARTITO DEMOCRATICO";"P";9;81 
"29442";"CRITELLI FRANCESCO";17/10/2011;"PARTITO DEMOCRATICO";"P";2;18 
"32746";"LEMBI SIMONA";17/10/2011;"PARTITO DEMOCRATICO";"P";9;81 
"27189";"BARCELO' LIZANA LEONARDO L.";17/10/2011;"PARTITO DEMOCRATICO";"P";3;27 
"15586";"MARCHESINI ANGELO";17/10/2011;"PARTITO DEMOCRATICO";"P";5;45 
"18313";"LO GIUDICE SERGIO";17/10/2011;"PARTITO DEMOCRATICO";"P";8;72 
"9181";"SANTI RAFFAELLA";17/10/2011;"PARTITO DEMOCRATICO";"P";8;72 
"32704";"LAMA ROSSELLA";17/10/2011;"PARTITO DEMOCRATICO";"P";2;18 
"27410";"FERRI MARIARAFFAELLA";17/10/2011;"PARTITO DEMOCRATICO";"P";7;63 
"27481";"ZACCHIROLI BENEDETTO";17/10/2011;"PARTITO DEMOCRATICO";"P";5;45 
"32794";"MIGNANI MARIANNA";17/10/2011;"PARTITO DEMOCRATICO";"P";4;36 
"22034";"GHETTI MAURIZIO";17/10/2011;"PARTITO DEMOCRATICO";"P";9;81 
"33977";"BENASSI MARZIA";17/10/2011;"PARTITO DEMOCRATICO";"P";9;81 
"33978";"ERRANI FRANCESCO";17/10/2011;"PARTITO DEMOCRATICO";"P";3;27 
"27197";"MELEGA CORRADO";17/10/2011;"PARTITO DEMOCRATICO";"P";5;45 
"9097";"PETRELLA TOMMASO";17/10/2011;"PARTITO DEMOCRATICO";"P";9;81 
"33979";"LA TORRE CATHY";17/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";4;36 
"33980";"PIERALISI MIRCO";17/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";9;81 
"26392";"CIPRIANI LORENZO";17/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";8;72 
"33987";"SAZZINI LORENZO";17/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";3;27 
"32714";"CAVIANO PASQUALE";17/10/2011;"ITALIA DEI VALORI";"P";8;72 
"21843";"LISEI MARCO";17/10/2011;"POPOLO DELLA LIBERTA'";"P";3;27 
"27208";"TOMASSINI LORENZO";17/10/2011;"POPOLO DELLA LIBERTA'";"P";4;36 
"32712";"FACCI MICHELE";17/10/2011;"POPOLO DELLA LIBERTA'";"P";9;81 
"27997";"CASTALDINI VALENT.";17/10/2011;"POPOLO DELLA LIBERTA'";"P";7;63 
