Progressivo;Nominativo;Data Seduta;Gruppo Politico;Presenza;Num.Votazioni;Percentuale presenza alle votazioni
9097;PETRELLA TOMMASO;23/11/2012;PARTITO DEMOCRATICO;P;1;49
33979;LA TORRE CATHY;23/11/2012;CON AMELIA PER BOLOGNA CON VENDOLA;P;0;0
33980;PIERALISI MIRCO;23/11/2012;CON AMELIA PER BOLOGNA CON VENDOLA;P;1;49
26392;CIPRIANI LORENZO;23/11/2012;CON AMELIA PER BOLOGNA CON VENDOLA;P;0;0
33987;SAZZINI LORENZO;23/11/2012;CON AMELIA PER BOLOGNA CON VENDOLA;P;1;49
32714;CAVIANO PASQUALE;23/11/2012;ITALIA DEI VALORI;P;1;49
21843;LISEI MARCO;23/11/2012;'POPOLO DELLA LIBERTA''';P;1;49
27208;TOMASSINI LORENZO;23/11/2012;'POPOLO DELLA LIBERTA''';P;1;49
32712;FACCI MICHELE;23/11/2012;'POPOLO DELLA LIBERTA''';P;1;49
27997;CASTALDINI VALENT.;23/11/2012;'POPOLO DELLA LIBERTA''';P;1;49
8904;CARELLA DANIELE;23/11/2012;'POPOLO DELLA LIBERTA''';P;1;49
20144;GATTUSO PATRIZIO G.;23/11/2012;'POPOLO DELLA LIBERTA''';P;1;49
32719;BERNARDINI MANES;23/11/2012;LEGA NORD;P;0;0
33981;COCCONCELLI MIRKA;23/11/2012;LEGA NORD;P;1;49
33982;SCARANO PAOLA F.;23/11/2012;LEGA NORD;P;0;0
33983;BORGONZONI LUCIA;23/11/2012;LEGA NORD;P;1;49
33984;BUGANI MASSIMO;23/11/2012;MOVIMENTO 5 STELLE;P;0;0
32861;SALSI FEDERICA;23/11/2012;MOVIMENTO 5 STELLE;P;1;49
33985;PIAZZA MARCO;23/11/2012;MOVIMENTO 5 STELLE;P;1;49
33986;ALDROVANDI STEFANO;23/11/2012;BOLOGNA 2016;P;1;49
32708;TURCI DANIELA;23/11/2012;PARTITO DEMOCRATICO;P;0;0
16863;MEROLA VIRGINIO;26/10/2012;SINDACO;A;0;0
9116;CEVENINI MAURIZIO;26/10/2012;PARTITO DEMOCRATICO;A;0;0
9076;MAZZANTI CLAUDIO;26/10/2012;PARTITO DEMOCRATICO;A;0;0
29442;CRITELLI FRANCESCO;26/10/2012;PARTITO DEMOCRATICO;P;1;49
32746;LEMBI SIMONA;26/10/2012;PARTITO DEMOCRATICO;P;1;49
27189;'BARCELO'' LIZANA LEONARDO L.';26/10/2012;PARTITO DEMOCRATICO;P;1;49
15586;MARCHESINI ANGELO;26/10/2012;PARTITO DEMOCRATICO;P;1;49
18313;LO GIUDICE SERGIO;26/10/2012;PARTITO DEMOCRATICO;P;0;0
9181;SANTI RAFFAELLA;26/10/2012;PARTITO DEMOCRATICO;P;1;49
32704;LAMA ROSSELLA;26/10/2012;PARTITO DEMOCRATICO;P;0;0
27410;FERRI MARIARAFFAELLA;26/10/2012;PARTITO DEMOCRATICO;P;0;0
27481;ZACCHIROLI BENEDETTO;26/10/2012;PARTITO DEMOCRATICO;P;0;0
32794;MIGNANI MARIANNA;26/10/2012;PARTITO DEMOCRATICO;P;1;49
22034;GHETTI MAURIZIO;26/10/2012;PARTITO DEMOCRATICO;P;1;49
33977;BENASSI MARZIA;26/10/2012;PARTITO DEMOCRATICO;P;0;0
33978;ERRANI FRANCESCO;26/10/2012;PARTITO DEMOCRATICO;P;1;49
27197;MELEGA CORRADO;26/10/2012;PARTITO DEMOCRATICO;P;1;49
9097;PETRELLA TOMMASO;26/10/2012;PARTITO DEMOCRATICO;A;0;0
33979;LA TORRE CATHY;26/10/2012;CON AMELIA PER BOLOGNA CON VENDOLA;P;0;0
33980;PIERALISI MIRCO;26/10/2012;CON AMELIA PER BOLOGNA CON VENDOLA;P;0;0
26392;CIPRIANI LORENZO;26/10/2012;CON AMELIA PER BOLOGNA CON VENDOLA;A;0;0
33987;SAZZINI LORENZO;26/10/2012;CON AMELIA PER BOLOGNA CON VENDOLA;P;0;0
32714;CAVIANO PASQUALE;26/10/2012;ITALIA DEI VALORI;P;1;49
21843;LISEI MARCO;26/10/2012;'POPOLO DELLA LIBERTA''';P;0;0
27208;TOMASSINI LORENZO;26/10/2012;'POPOLO DELLA LIBERTA''';P;1;49
32712;FACCI MICHELE;26/10/2012;'POPOLO DELLA LIBERTA''';A;0;0
27997;CASTALDINI VALENT.;26/10/2012;'POPOLO DELLA LIBERTA''';P;0;0
8904;CARELLA DANIELE;26/10/2012;'POPOLO DELLA LIBERTA''';P;1;49
20144;GATTUSO PATRIZIO G.;26/10/2012;'POPOLO DELLA LIBERTA''';P;1;49
32719;BERNARDINI MANES;26/10/2012;LEGA NORD;P;1;49
33981;COCCONCELLI MIRKA;26/10/2012;LEGA NORD;P;1;49
33982;SCARANO PAOLA F.;26/10/2012;LEGA NORD;P;1;49
33983;BORGONZONI LUCIA;26/10/2012;LEGA NORD;P;1;49
33984;BUGANI MASSIMO;26/10/2012;MOVIMENTO 5 STELLE;P;0;0
32861;SALSI FEDERICA;26/10/2012;MOVIMENTO 5 STELLE;P;0;0
33985;PIAZZA MARCO;26/10/2012;MOVIMENTO 5 STELLE;P;0;0
33986;ALDROVANDI STEFANO;26/10/2012;BOLOGNA 2016;A;0;0
32708;TURCI DANIELA;26/10/2012;PARTITO DEMOCRATICO;P;0;0
16863;MEROLA VIRGINIO;26/11/2012;SINDACO;P;2;14
9116;CEVENINI MAURIZIO;26/11/2012;PARTITO DEMOCRATICO;A;0;0
9076;MAZZANTI CLAUDIO;26/11/2012;PARTITO DEMOCRATICO;P;8;58
29442;CRITELLI FRANCESCO;26/11/2012;PARTITO DEMOCRATICO;P;8;58
32746;LEMBI SIMONA;26/11/2012;PARTITO DEMOCRATICO;P;5;36
27189;'BARCELO'' LIZANA LEONARDO L.';26/11/2012;PARTITO DEMOCRATICO;P;10;73
15586;MARCHESINI ANGELO;26/11/2012;PARTITO DEMOCRATICO;P;6;44
18313;LO GIUDICE SERGIO;26/11/2012;PARTITO DEMOCRATICO;P;11;80
9181;SANTI RAFFAELLA;26/11/2012;PARTITO DEMOCRATICO;P;10;73
32704;LAMA ROSSELLA;26/11/2012;PARTITO DEMOCRATICO;P;10;73
27410;FERRI MARIARAFFAELLA;26/11/2012;PARTITO DEMOCRATICO;P;10;73
27481;ZACCHIROLI BENEDETTO;26/11/2012;PARTITO DEMOCRATICO;P;10;73
32794;MIGNANI MARIANNA;26/11/2012;PARTITO DEMOCRATICO;P;11;80
22034;GHETTI MAURIZIO;26/11/2012;PARTITO DEMOCRATICO;P;10;73
33977;BENASSI MARZIA;26/11/2012;PARTITO DEMOCRATICO;P;11;80
33978;ERRANI FRANCESCO;26/11/2012;PARTITO DEMOCRATICO;P;10;73
27197;MELEGA CORRADO;26/11/2012;PARTITO DEMOCRATICO;A;0;0
9097;PETRELLA TOMMASO;26/11/2012;PARTITO DEMOCRATICO;P;11;80
33979;LA TORRE CATHY;26/11/2012;CON AMELIA PER BOLOGNA CON VENDOLA;P;5;36
33980;PIERALISI MIRCO;26/11/2012;CON AMELIA PER BOLOGNA CON VENDOLA;P;10;73
26392;CIPRIANI LORENZO;26/11/2012;CON AMELIA PER BOLOGNA CON VENDOLA;P;10;73
33987;SAZZINI LORENZO;26/11/2012;CON AMELIA PER BOLOGNA CON VENDOLA;P;2;14
32714;CAVIANO PASQUALE;26/11/2012;ITALIA DEI VALORI;P;11;80
21843;LISEI MARCO;26/11/2012;'POPOLO DELLA LIBERTA''';P;10;73
27208;TOMASSINI LORENZO;26/11/2012;'POPOLO DELLA LIBERTA''';P;6;44
32712;FACCI MICHELE;26/11/2012;'POPOLO DELLA LIBERTA''';P;11;80
27997;CASTALDINI VALENT.;26/11/2012;'POPOLO DELLA LIBERTA''';P;3;22
8904;CARELLA DANIELE;26/11/2012;'POPOLO DELLA LIBERTA''';P;11;80
20144;GATTUSO PATRIZIO G.;26/11/2012;'POPOLO DELLA LIBERTA''';P;7;51
32719;BERNARDINI MANES;26/11/2012;LEGA NORD;P;11;80
33981;COCCONCELLI MIRKA;26/11/2012;LEGA NORD;P;11;80
33982;SCARANO PAOLA F.;26/11/2012;LEGA NORD;P;11;80
33983;BORGONZONI LUCIA;26/11/2012;LEGA NORD;P;9;66
33984;BUGANI MASSIMO;26/11/2012;MOVIMENTO 5 STELLE;A;0;0
32861;SALSI FEDERICA;26/11/2012;MOVIMENTO 5 STELLE;P;9;66
33985;PIAZZA MARCO;26/11/2012;MOVIMENTO 5 STELLE;P;11;80
33986;ALDROVANDI STEFANO;26/11/2012;BOLOGNA 2016;P;5;36
32708;TURCI DANIELA;26/11/2012;PARTITO DEMOCRATICO;P;6;44
16863;MEROLA VIRGINIO;29/10/2012;SINDACO;P;3;24
9116;CEVENINI MAURIZIO;29/10/2012;PARTITO DEMOCRATICO;A;0;0
9076;MAZZANTI CLAUDIO;29/10/2012;PARTITO DEMOCRATICO;P;10;80
29442;CRITELLI FRANCESCO;29/10/2012;PARTITO DEMOCRATICO;P;7;56
32746;LEMBI SIMONA;29/10/2012;PARTITO DEMOCRATICO;P;8;64
27189;'BARCELO'' LIZANA LEONARDO L.';29/10/2012;PARTITO DEMOCRATICO;P;10;80
15586;MARCHESINI ANGELO;29/10/2012;PARTITO DEMOCRATICO;P;6;48
18313;LO GIUDICE SERGIO;29/10/2012;PARTITO DEMOCRATICO;P;10;80
9181;SANTI RAFFAELLA;29/10/2012;PARTITO DEMOCRATICO;P;8;64
32704;LAMA ROSSELLA;29/10/2012;PARTITO DEMOCRATICO;P;8;64
27410;FERRI MARIARAFFAELLA;29/10/2012;PARTITO DEMOCRATICO;P;9;72
27481;ZACCHIROLI BENEDETTO;29/10/2012;PARTITO DEMOCRATICO;P;8;64
32794;MIGNANI MARIANNA;29/10/2012;PARTITO DEMOCRATICO;P;9;72
22034;GHETTI MAURIZIO;29/10/2012;PARTITO DEMOCRATICO;P;7;56
33977;BENASSI MARZIA;29/10/2012;PARTITO DEMOCRATICO;P;10;80
33978;ERRANI FRANCESCO;29/10/2012;PARTITO DEMOCRATICO;P;9;72
27197;MELEGA CORRADO;29/10/2012;PARTITO DEMOCRATICO;P;10;80
9097;PETRELLA TOMMASO;29/10/2012;PARTITO DEMOCRATICO;A;0;0
33979;LA TORRE CATHY;29/10/2012;CON AMELIA PER BOLOGNA CON VENDOLA;A;0;0
33980;PIERALISI MIRCO;29/10/2012;CON AMELIA PER BOLOGNA CON VENDOLA;P;9;72
26392;CIPRIANI LORENZO;29/10/2012;CON AMELIA PER BOLOGNA CON VENDOLA;P;9;72
33987;SAZZINI LORENZO;29/10/2012;CON AMELIA PER BOLOGNA CON VENDOLA;P;7;56
32714;CAVIANO PASQUALE;29/10/2012;ITALIA DEI VALORI;P;10;80
21843;LISEI MARCO;29/10/2012;'POPOLO DELLA LIBERTA''';P;10;80
27208;TOMASSINI LORENZO;29/10/2012;'POPOLO DELLA LIBERTA''';P;9;72
32712;FACCI MICHELE;29/10/2012;'POPOLO DELLA LIBERTA''';P;9;72
27997;CASTALDINI VALENT.;29/10/2012;'POPOLO DELLA LIBERTA''';P;9;72
8904;CARELLA DANIELE;29/10/2012;'POPOLO DELLA LIBERTA''';P;10;80
20144;GATTUSO PATRIZIO G.;29/10/2012;'POPOLO DELLA LIBERTA''';P;10;80
32719;BERNARDINI MANES;29/10/2012;LEGA NORD;P;8;64
33981;COCCONCELLI MIRKA;29/10/2012;LEGA NORD;P;10;80
33982;SCARANO PAOLA F.;29/10/2012;LEGA NORD;P;10;80
33983;BORGONZONI LUCIA;29/10/2012;LEGA NORD;P;10;80
33984;BUGANI MASSIMO;29/10/2012;MOVIMENTO 5 STELLE;P;10;80
32861;SALSI FEDERICA;29/10/2012;MOVIMENTO 5 STELLE;P;9;72
33985;PIAZZA MARCO;29/10/2012;MOVIMENTO 5 STELLE;P;9;72
33986;ALDROVANDI STEFANO;29/10/2012;BOLOGNA 2016;A;0;0
32708;TURCI DANIELA;29/10/2012;PARTITO DEMOCRATICO;P;6;48
16863;MEROLA VIRGINIO;30/11/2012;SINDACO;A;0;0
9116;CEVENINI MAURIZIO;30/11/2012;PARTITO DEMOCRATICO;A;0;0
9076;MAZZANTI CLAUDIO;30/11/2012;PARTITO DEMOCRATICO;P;1;49
29442;CRITELLI FRANCESCO;30/11/2012;PARTITO DEMOCRATICO;P;0;0
32746;LEMBI SIMONA;30/11/2012;PARTITO DEMOCRATICO;P;1;49
27189;'BARCELO'' LIZANA LEONARDO L.';30/11/2012;PARTITO DEMOCRATICO;P;1;49
15586;MARCHESINI ANGELO;30/11/2012;PARTITO DEMOCRATICO;P;1;49
18313;LO GIUDICE SERGIO;30/11/2012;PARTITO DEMOCRATICO;P;0;0
9181;SANTI RAFFAELLA;30/11/2012;PARTITO DEMOCRATICO;P;1;49
32704;LAMA ROSSELLA;30/11/2012;PARTITO DEMOCRATICO;P;0;0
27410;FERRI MARIARAFFAELLA;30/11/2012;PARTITO DEMOCRATICO;P;1;49
27481;ZACCHIROLI BENEDETTO;30/11/2012;PARTITO DEMOCRATICO;P;1;49
32794;MIGNANI MARIANNA;30/11/2012;PARTITO DEMOCRATICO;P;1;49
22034;GHETTI MAURIZIO;30/11/2012;PARTITO DEMOCRATICO;P;1;49
33977;BENASSI MARZIA;30/11/2012;PARTITO DEMOCRATICO;P;1;49
33978;ERRANI FRANCESCO;30/11/2012;PARTITO DEMOCRATICO;P;1;49
27197;MELEGA CORRADO;30/11/2012;PARTITO DEMOCRATICO;P;1;49
9097;PETRELLA TOMMASO;30/11/2012;PARTITO DEMOCRATICO;P;1;49
33979;LA TORRE CATHY;30/11/2012;CON AMELIA PER BOLOGNA CON VENDOLA;P;0;0
33980;PIERALISI MIRCO;30/11/2012;CON AMELIA PER BOLOGNA CON VENDOLA;P;1;49
26392;CIPRIANI LORENZO;30/11/2012;CON AMELIA PER BOLOGNA CON VENDOLA;P;1;49
33987;SAZZINI LORENZO;30/11/2012;CON AMELIA PER BOLOGNA CON VENDOLA;P;1;49
32714;CAVIANO PASQUALE;30/11/2012;ITALIA DEI VALORI;P;0;0
21843;LISEI MARCO;30/11/2012;'POPOLO DELLA LIBERTA''';P;1;49
27208;TOMASSINI LORENZO;30/11/2012;'POPOLO DELLA LIBERTA''';P;1;49
32712;FACCI MICHELE;30/11/2012;'POPOLO DELLA LIBERTA''';P;1;49
27997;CASTALDINI VALENT.;30/11/2012;'POPOLO DELLA LIBERTA''';P;1;49
8904;CARELLA DANIELE;30/11/2012;'POPOLO DELLA LIBERTA''';P;1;49
20144;GATTUSO PATRIZIO G.;30/11/2012;'POPOLO DELLA LIBERTA''';P;1;49
32719;BERNARDINI MANES;30/11/2012;LEGA NORD;A;0;0
33981;COCCONCELLI MIRKA;30/11/2012;LEGA NORD;P;1;49
33982;SCARANO PAOLA F.;30/11/2012;LEGA NORD;P;1;49
33983;BORGONZONI LUCIA;30/11/2012;LEGA NORD;P;1;49
33984;BUGANI MASSIMO;30/11/2012;MOVIMENTO 5 STELLE;P;1;49
32861;SALSI FEDERICA;30/11/2012;MOVIMENTO 5 STELLE;P;1;49
33985;PIAZZA MARCO;30/11/2012;MOVIMENTO 5 STELLE;P;1;49
33986;ALDROVANDI STEFANO;30/11/2012;BOLOGNA 2016;P;1;49
32708;TURCI DANIELA;30/11/2012;PARTITO DEMOCRATICO;P;1;49
