Progressivo;Nominativo;Data Seduta;Gruppo Politico;Presenza;Num.Votazioni;Percentuale presenza alle votazioni
"9097";"PETRELLA TOMMASO";11/06/2012;"PARTITO DEMOCRATICO";"P";8;80 
"33979";"LA TORRE CATHY";11/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";6;60 
"33980";"PIERALISI MIRCO";11/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";8;80 
"26392";"CIPRIANI LORENZO";11/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";8;80 
"33987";"SAZZINI LORENZO";11/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";2;20 
"32714";"CAVIANO PASQUALE";11/06/2012;"ITALIA DEI VALORI";"P";8;80 
"21843";"LISEI MARCO";11/06/2012;"POPOLO DELLA LIBERTA'";"P";8;80 
"27208";"TOMASSINI LORENZO";11/06/2012;"POPOLO DELLA LIBERTA'";"P";8;80 
"32712";"FACCI MICHELE";11/06/2012;"POPOLO DELLA LIBERTA'";"P";8;80 
"27997";"CASTALDINI VALENT.";11/06/2012;"POPOLO DELLA LIBERTA'";"P";8;80 
"8904";"CARELLA DANIELE";11/06/2012;"POPOLO DELLA LIBERTA'";"P";8;80 
"20144";"GATTUSO PATRIZIO G.";11/06/2012;"POPOLO DELLA LIBERTA'";"P";8;80 
"32719";"BERNARDINI MANES";11/06/2012;"LEGA NORD";"P";7;70 
"33981";"COCCONCELLI MIRKA";11/06/2012;"LEGA NORD";"P";7;70 
"33982";"SCARANO PAOLA F.";11/06/2012;"LEGA NORD";"P";8;80 
"33983";"BORGONZONI LUCIA";11/06/2012;"LEGA NORD";"P";7;70 
"33984";"BUGANI MASSIMO";11/06/2012;"MOVIMENTO 5 STELLE";"P";8;80 
"32861";"SALSI FEDERICA";11/06/2012;"MOVIMENTO 5 STELLE";"P";7;70 
"33985";"PIAZZA MARCO";11/06/2012;"MOVIMENTO 5 STELLE";"P";8;80 
"33986";"ALDROVANDI STEFANO";11/06/2012;"BOLOGNA 2016";"P";8;80 
"32708";"TURCI DANIELA";11/06/2012;"PARTITO DEMOCRATICO";"P";0;0  
"16863";"MEROLA VIRGINIO";13/04/2012;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";13/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"9076";"MAZZANTI CLAUDIO";13/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"29442";"CRITELLI FRANCESCO";13/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32746";"LEMBI SIMONA";13/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27189";"BARCELO' LIZANA LEONARDO L.";13/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"15586";"MARCHESINI ANGELO";13/04/2012;"PARTITO DEMOCRATICO";"P";0;0  
"18313";"LO GIUDICE SERGIO";13/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"9181";"SANTI RAFFAELLA";13/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32704";"LAMA ROSSELLA";13/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27410";"FERRI MARIARAFFAELLA";13/04/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27481";"ZACCHIROLI BENEDETTO";13/04/2012;"PARTITO DEMOCRATICO";"A";0;0  
"32794";"MIGNANI MARIANNA";13/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"22034";"GHETTI MAURIZIO";13/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33977";"BENASSI MARZIA";13/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33978";"ERRANI FRANCESCO";13/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27197";"MELEGA CORRADO";13/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"9097";"PETRELLA TOMMASO";13/04/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33979";"LA TORRE CATHY";13/04/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"33980";"PIERALISI MIRCO";13/04/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"26392";"CIPRIANI LORENZO";13/04/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"33987";"SAZZINI LORENZO";13/04/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"32714";"CAVIANO PASQUALE";13/04/2012;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";13/04/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"27208";"TOMASSINI LORENZO";13/04/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32712";"FACCI MICHELE";13/04/2012;"POPOLO DELLA LIBERTA'";"A";0;0  
"27997";"CASTALDINI VALENT.";13/04/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"8904";"CARELLA DANIELE";13/04/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";13/04/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"32719";"BERNARDINI MANES";13/04/2012;"LEGA NORD";"A";0;0  
"33981";"COCCONCELLI MIRKA";13/04/2012;"LEGA NORD";"A";0;0  
"33982";"SCARANO PAOLA F.";13/04/2012;"LEGA NORD";"P";0;0  
"33983";"BORGONZONI LUCIA";13/04/2012;"LEGA NORD";"A";0;0  
"33984";"BUGANI MASSIMO";13/04/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"32861";"SALSI FEDERICA";13/04/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"33985";"PIAZZA MARCO";13/04/2012;"MOVIMENTO 5 STELLE";"P";1;49 
"33986";"ALDROVANDI STEFANO";13/04/2012;"BOLOGNA 2016";"P";1;49 
"32708";"TURCI DANIELA";13/04/2012;"PARTITO DEMOCRATICO";"A";0;0  
"16863";"MEROLA VIRGINIO";13/06/2012;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";13/06/2012;"PARTITO DEMOCRATICO";"A";0;0  
"9076";"MAZZANTI CLAUDIO";13/06/2012;"PARTITO DEMOCRATICO";"P";0;0  
"29442";"CRITELLI FRANCESCO";13/06/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32746";"LEMBI SIMONA";13/06/2012;"PARTITO DEMOCRATICO";"P";2;64 
"27189";"BARCELO' LIZANA LEONARDO L.";13/06/2012;"PARTITO DEMOCRATICO";"P";2;64 
"15586";"MARCHESINI ANGELO";13/06/2012;"PARTITO DEMOCRATICO";"P";1;32 
"18313";"LO GIUDICE SERGIO";13/06/2012;"PARTITO DEMOCRATICO";"P";1;32 
"9181";"SANTI RAFFAELLA";13/06/2012;"PARTITO DEMOCRATICO";"P";1;32 
"32704";"LAMA ROSSELLA";13/06/2012;"PARTITO DEMOCRATICO";"P";1;32 
"27410";"FERRI MARIARAFFAELLA";13/06/2012;"PARTITO DEMOCRATICO";"P";2;64 
"27481";"ZACCHIROLI BENEDETTO";13/06/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32794";"MIGNANI MARIANNA";13/06/2012;"PARTITO DEMOCRATICO";"P";2;64 
"22034";"GHETTI MAURIZIO";13/06/2012;"PARTITO DEMOCRATICO";"P";1;32 
"33977";"BENASSI MARZIA";13/06/2012;"PARTITO DEMOCRATICO";"P";0;0  
"33978";"ERRANI FRANCESCO";13/06/2012;"PARTITO DEMOCRATICO";"P";1;32 
"27197";"MELEGA CORRADO";13/06/2012;"PARTITO DEMOCRATICO";"P";2;64 
"9097";"PETRELLA TOMMASO";13/06/2012;"PARTITO DEMOCRATICO";"P";1;32 
"33979";"LA TORRE CATHY";13/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33980";"PIERALISI MIRCO";13/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;32 
"26392";"CIPRIANI LORENZO";13/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;32 
"33987";"SAZZINI LORENZO";13/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;32 
"32714";"CAVIANO PASQUALE";13/06/2012;"ITALIA DEI VALORI";"P";1;32 
"21843";"LISEI MARCO";13/06/2012;"POPOLO DELLA LIBERTA'";"P";1;32 
"27208";"TOMASSINI LORENZO";13/06/2012;"POPOLO DELLA LIBERTA'";"P";1;32 
"32712";"FACCI MICHELE";13/06/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"27997";"CASTALDINI VALENT.";13/06/2012;"POPOLO DELLA LIBERTA'";"P";1;32 
"8904";"CARELLA DANIELE";13/06/2012;"POPOLO DELLA LIBERTA'";"P";2;64 
"20144";"GATTUSO PATRIZIO G.";13/06/2012;"POPOLO DELLA LIBERTA'";"P";1;32 
"32719";"BERNARDINI MANES";13/06/2012;"LEGA NORD";"P";1;32 
"33981";"COCCONCELLI MIRKA";13/06/2012;"LEGA NORD";"P";2;64 
"33982";"SCARANO PAOLA F.";13/06/2012;"LEGA NORD";"P";0;0  
"33983";"BORGONZONI LUCIA";13/06/2012;"LEGA NORD";"P";2;64 
"33984";"BUGANI MASSIMO";13/06/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"32861";"SALSI FEDERICA";13/06/2012;"MOVIMENTO 5 STELLE";"P";2;64 
"33985";"PIAZZA MARCO";13/06/2012;"MOVIMENTO 5 STELLE";"P";2;64 
"33986";"ALDROVANDI STEFANO";13/06/2012;"BOLOGNA 2016";"P";1;32 
"32708";"TURCI DANIELA";13/06/2012;"PARTITO DEMOCRATICO";"P";1;32 
"16863";"MEROLA VIRGINIO";14/05/2012;"SINDACO";"P";0;0  
"9116";"CEVENINI MAURIZIO";14/05/2012;"PARTITO DEMOCRATICO";"A";0;0  
"9076";"MAZZANTI CLAUDIO";14/05/2012;"PARTITO DEMOCRATICO";"P";0;0  
"29442";"CRITELLI FRANCESCO";14/05/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32746";"LEMBI SIMONA";14/05/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27189";"BARCELO' LIZANA LEONARDO L.";14/05/2012;"PARTITO DEMOCRATICO";"P";0;0  
"15586";"MARCHESINI ANGELO";14/05/2012;"PARTITO DEMOCRATICO";"P";0;0  
"18313";"LO GIUDICE SERGIO";14/05/2012;"PARTITO DEMOCRATICO";"P";0;0  
"9181";"SANTI RAFFAELLA";14/05/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32704";"LAMA ROSSELLA";14/05/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27410";"FERRI MARIARAFFAELLA";14/05/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27481";"ZACCHIROLI BENEDETTO";14/05/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32794";"MIGNANI MARIANNA";14/05/2012;"PARTITO DEMOCRATICO";"P";0;0  
"22034";"GHETTI MAURIZIO";14/05/2012;"PARTITO DEMOCRATICO";"P";0;0  
"33977";"BENASSI MARZIA";14/05/2012;"PARTITO DEMOCRATICO";"P";0;0  
"33978";"ERRANI FRANCESCO";14/05/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27197";"MELEGA CORRADO";14/05/2012;"PARTITO DEMOCRATICO";"P";0;0  
"9097";"PETRELLA TOMMASO";14/05/2012;"PARTITO DEMOCRATICO";"P";0;0  
"33979";"LA TORRE CATHY";14/05/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33980";"PIERALISI MIRCO";14/05/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"26392";"CIPRIANI LORENZO";14/05/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33987";"SAZZINI LORENZO";14/05/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"32714";"CAVIANO PASQUALE";14/05/2012;"ITALIA DEI VALORI";"P";0;0  
"21843";"LISEI MARCO";14/05/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"27208";"TOMASSINI LORENZO";14/05/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"32712";"FACCI MICHELE";14/05/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"27997";"CASTALDINI VALENT.";14/05/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"8904";"CARELLA DANIELE";14/05/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"20144";"GATTUSO PATRIZIO G.";14/05/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"32719";"BERNARDINI MANES";14/05/2012;"LEGA NORD";"P";0;0  
"33981";"COCCONCELLI MIRKA";14/05/2012;"LEGA NORD";"P";0;0  
"33982";"SCARANO PAOLA F.";14/05/2012;"LEGA NORD";"P";0;0  
"33983";"BORGONZONI LUCIA";14/05/2012;"LEGA NORD";"P";0;0  
"33984";"BUGANI MASSIMO";14/05/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"32861";"SALSI FEDERICA";14/05/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"33985";"PIAZZA MARCO";14/05/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"33986";"ALDROVANDI STEFANO";14/05/2012;"BOLOGNA 2016";"P";0;0  
"32708";"TURCI DANIELA";14/05/2012;"PARTITO DEMOCRATICO";"A";0;0  
"16863";"MEROLA VIRGINIO";14/06/2012;"SINDACO";"P";74;22 
"9116";"CEVENINI MAURIZIO";14/06/2012;"PARTITO DEMOCRATICO";"A";0;0  
"9076";"MAZZANTI CLAUDIO";14/06/2012;"PARTITO DEMOCRATICO";"P";76;22 
"29442";"CRITELLI FRANCESCO";14/06/2012;"PARTITO DEMOCRATICO";"P";76;22 
"32746";"LEMBI SIMONA";14/06/2012;"PARTITO DEMOCRATICO";"P";75;22 
"27189";"BARCELO' LIZANA LEONARDO L.";14/06/2012;"PARTITO DEMOCRATICO";"P";76;22 
"15586";"MARCHESINI ANGELO";14/06/2012;"PARTITO DEMOCRATICO";"P";75;22 
"18313";"LO GIUDICE SERGIO";14/06/2012;"PARTITO DEMOCRATICO";"P";76;22 
"9181";"SANTI RAFFAELLA";14/06/2012;"PARTITO DEMOCRATICO";"P";74;22 
"32704";"LAMA ROSSELLA";14/06/2012;"PARTITO DEMOCRATICO";"P";76;22 
"27410";"FERRI MARIARAFFAELLA";14/06/2012;"PARTITO DEMOCRATICO";"P";76;22 
"27481";"ZACCHIROLI BENEDETTO";14/06/2012;"PARTITO DEMOCRATICO";"P";76;22 
"32794";"MIGNANI MARIANNA";14/06/2012;"PARTITO DEMOCRATICO";"P";76;22 
"22034";"GHETTI MAURIZIO";14/06/2012;"PARTITO DEMOCRATICO";"P";75;22 
"33977";"BENASSI MARZIA";14/06/2012;"PARTITO DEMOCRATICO";"P";76;22 
"33978";"ERRANI FRANCESCO";14/06/2012;"PARTITO DEMOCRATICO";"P";76;22 
"27197";"MELEGA CORRADO";14/06/2012;"PARTITO DEMOCRATICO";"P";76;22 
"9097";"PETRELLA TOMMASO";14/06/2012;"PARTITO DEMOCRATICO";"P";76;22 
"33979";"LA TORRE CATHY";14/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";73;21 
"33980";"PIERALISI MIRCO";14/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";75;22 
"26392";"CIPRIANI LORENZO";14/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";76;22 
"33987";"SAZZINI LORENZO";14/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";75;22 
"32714";"CAVIANO PASQUALE";14/06/2012;"ITALIA DEI VALORI";"P";75;22 
"21843";"LISEI MARCO";14/06/2012;"POPOLO DELLA LIBERTA'";"P";75;22 
"27208";"TOMASSINI LORENZO";14/06/2012;"POPOLO DELLA LIBERTA'";"P";75;22 
"32712";"FACCI MICHELE";14/06/2012;"POPOLO DELLA LIBERTA'";"P";75;22 
"27997";"CASTALDINI VALENT.";14/06/2012;"POPOLO DELLA LIBERTA'";"P";75;22 
"8904";"CARELLA DANIELE";14/06/2012;"POPOLO DELLA LIBERTA'";"P";76;22 
"20144";"GATTUSO PATRIZIO G.";14/06/2012;"POPOLO DELLA LIBERTA'";"P";75;22 
"32719";"BERNARDINI MANES";14/06/2012;"LEGA NORD";"P";74;22 
"33981";"COCCONCELLI MIRKA";14/06/2012;"LEGA NORD";"P";76;22 
"33982";"SCARANO PAOLA F.";14/06/2012;"LEGA NORD";"P";76;22 
"33983";"BORGONZONI LUCIA";14/06/2012;"LEGA NORD";"P";76;22 
"33984";"BUGANI MASSIMO";14/06/2012;"MOVIMENTO 5 STELLE";"P";75;22 
"32861";"SALSI FEDERICA";14/06/2012;"MOVIMENTO 5 STELLE";"P";73;21 
"33985";"PIAZZA MARCO";14/06/2012;"MOVIMENTO 5 STELLE";"P";76;22 
"33986";"ALDROVANDI STEFANO";14/06/2012;"BOLOGNA 2016";"P";76;22 
"32708";"TURCI DANIELA";14/06/2012;"PARTITO DEMOCRATICO";"P";75;22 
"16863";"MEROLA VIRGINIO";15/06/2012;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";15/06/2012;"PARTITO DEMOCRATICO";"A";0;0  
"9076";"MAZZANTI CLAUDIO";15/06/2012;"PARTITO DEMOCRATICO";"P";0;0  
"29442";"CRITELLI FRANCESCO";15/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32746";"LEMBI SIMONA";15/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27189";"BARCELO' LIZANA LEONARDO L.";15/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"15586";"MARCHESINI ANGELO";15/06/2012;"PARTITO DEMOCRATICO";"P";0;0  
"18313";"LO GIUDICE SERGIO";15/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"9181";"SANTI RAFFAELLA";15/06/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32704";"LAMA ROSSELLA";15/06/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27410";"FERRI MARIARAFFAELLA";15/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27481";"ZACCHIROLI BENEDETTO";15/06/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32794";"MIGNANI MARIANNA";15/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"22034";"GHETTI MAURIZIO";15/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33977";"BENASSI MARZIA";15/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33978";"ERRANI FRANCESCO";15/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27197";"MELEGA CORRADO";15/06/2012;"PARTITO DEMOCRATICO";"A";0;0  
"9097";"PETRELLA TOMMASO";15/06/2012;"PARTITO DEMOCRATICO";"P";0;0  
"33979";"LA TORRE CATHY";15/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33980";"PIERALISI MIRCO";15/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"26392";"CIPRIANI LORENZO";15/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"33987";"SAZZINI LORENZO";15/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"32714";"CAVIANO PASQUALE";15/06/2012;"ITALIA DEI VALORI";"P";0;0  
"21843";"LISEI MARCO";15/06/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"27208";"TOMASSINI LORENZO";15/06/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32712";"FACCI MICHELE";15/06/2012;"POPOLO DELLA LIBERTA'";"A";0;0  
"27997";"CASTALDINI VALENT.";15/06/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"8904";"CARELLA DANIELE";15/06/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";15/06/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";15/06/2012;"LEGA NORD";"P";0;0  
"33981";"COCCONCELLI MIRKA";15/06/2012;"LEGA NORD";"P";1;49 
"33982";"SCARANO PAOLA F.";15/06/2012;"LEGA NORD";"P";1;49 
"33983";"BORGONZONI LUCIA";15/06/2012;"LEGA NORD";"P";1;49 
"33984";"BUGANI MASSIMO";15/06/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"32861";"SALSI FEDERICA";15/06/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"33985";"PIAZZA MARCO";15/06/2012;"MOVIMENTO 5 STELLE";"A";0;0  
"33986";"ALDROVANDI STEFANO";15/06/2012;"BOLOGNA 2016";"P";1;49 
"32708";"TURCI DANIELA";15/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"16863";"MEROLA VIRGINIO";16/04/2012;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";16/04/2012;"PARTITO DEMOCRATICO";"P";12;80 
"9076";"MAZZANTI CLAUDIO";16/04/2012;"PARTITO DEMOCRATICO";"P";12;80 
"29442";"CRITELLI FRANCESCO";16/04/2012;"PARTITO DEMOCRATICO";"P";11;73 
"32746";"LEMBI SIMONA";16/04/2012;"PARTITO DEMOCRATICO";"P";11;73 
"27189";"BARCELO' LIZANA LEONARDO L.";16/04/2012;"PARTITO DEMOCRATICO";"P";12;80 
"15586";"MARCHESINI ANGELO";16/04/2012;"PARTITO DEMOCRATICO";"P";9;60 
"18313";"LO GIUDICE SERGIO";16/04/2012;"PARTITO DEMOCRATICO";"P";12;80 
"9181";"SANTI RAFFAELLA";16/04/2012;"PARTITO DEMOCRATICO";"P";11;73 
"32704";"LAMA ROSSELLA";16/04/2012;"PARTITO DEMOCRATICO";"P";11;73 
"27410";"FERRI MARIARAFFAELLA";16/04/2012;"PARTITO DEMOCRATICO";"P";12;80 
"27481";"ZACCHIROLI BENEDETTO";16/04/2012;"PARTITO DEMOCRATICO";"P";12;80 
"32794";"MIGNANI MARIANNA";16/04/2012;"PARTITO DEMOCRATICO";"P";12;80 
"22034";"GHETTI MAURIZIO";16/04/2012;"PARTITO DEMOCRATICO";"P";12;80 
"33977";"BENASSI MARZIA";16/04/2012;"PARTITO DEMOCRATICO";"P";12;80 
"33978";"ERRANI FRANCESCO";16/04/2012;"PARTITO DEMOCRATICO";"P";12;80 
"27197";"MELEGA CORRADO";16/04/2012;"PARTITO DEMOCRATICO";"A";0;0  
"9097";"PETRELLA TOMMASO";16/04/2012;"PARTITO DEMOCRATICO";"P";12;80 
"33979";"LA TORRE CATHY";16/04/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";8;53 
"33980";"PIERALISI MIRCO";16/04/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";11;73 
"26392";"CIPRIANI LORENZO";16/04/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"33987";"SAZZINI LORENZO";16/04/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";12;80 
"32714";"CAVIANO PASQUALE";16/04/2012;"ITALIA DEI VALORI";"P";12;80 
"21843";"LISEI MARCO";16/04/2012;"POPOLO DELLA LIBERTA'";"P";6;40 
"27208";"TOMASSINI LORENZO";16/04/2012;"POPOLO DELLA LIBERTA'";"P";12;80 
"32712";"FACCI MICHELE";16/04/2012;"POPOLO DELLA LIBERTA'";"P";12;80 
"27997";"CASTALDINI VALENT.";16/04/2012;"POPOLO DELLA LIBERTA'";"P";6;40 
"8904";"CARELLA DANIELE";16/04/2012;"POPOLO DELLA LIBERTA'";"P";12;80 
"20144";"GATTUSO PATRIZIO G.";16/04/2012;"POPOLO DELLA LIBERTA'";"P";11;73 
"32719";"BERNARDINI MANES";16/04/2012;"LEGA NORD";"P";11;73 
"33981";"COCCONCELLI MIRKA";16/04/2012;"LEGA NORD";"P";12;80 
"33982";"SCARANO PAOLA F.";16/04/2012;"LEGA NORD";"P";11;73 
"33983";"BORGONZONI LUCIA";16/04/2012;"LEGA NORD";"A";0;0  
"33984";"BUGANI MASSIMO";16/04/2012;"MOVIMENTO 5 STELLE";"P";12;80 
"32861";"SALSI FEDERICA";16/04/2012;"MOVIMENTO 5 STELLE";"P";12;80 
"33985";"PIAZZA MARCO";16/04/2012;"MOVIMENTO 5 STELLE";"P";12;80 
"33986";"ALDROVANDI STEFANO";16/04/2012;"BOLOGNA 2016";"P";11;73 
"32708";"TURCI DANIELA";16/04/2012;"PARTITO DEMOCRATICO";"A";0;0  
"16863";"MEROLA VIRGINIO";18/05/2012;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";18/05/2012;"PARTITO DEMOCRATICO";"A";0;0  
"9076";"MAZZANTI CLAUDIO";18/05/2012;"PARTITO DEMOCRATICO";"A";0;0  
"29442";"CRITELLI FRANCESCO";18/05/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32746";"LEMBI SIMONA";18/05/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27189";"BARCELO' LIZANA LEONARDO L.";18/05/2012;"PARTITO DEMOCRATICO";"P";1;49 
"15586";"MARCHESINI ANGELO";18/05/2012;"PARTITO DEMOCRATICO";"P";0;0  
"18313";"LO GIUDICE SERGIO";18/05/2012;"PARTITO DEMOCRATICO";"P";0;0  
"9181";"SANTI RAFFAELLA";18/05/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32704";"LAMA ROSSELLA";18/05/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27410";"FERRI MARIARAFFAELLA";18/05/2012;"PARTITO DEMOCRATICO";"A";0;0  
"27481";"ZACCHIROLI BENEDETTO";18/05/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32794";"MIGNANI MARIANNA";18/05/2012;"PARTITO DEMOCRATICO";"P";1;49 
"22034";"GHETTI MAURIZIO";18/05/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33977";"BENASSI MARZIA";18/05/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33978";"ERRANI FRANCESCO";18/05/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27197";"MELEGA CORRADO";18/05/2012;"PARTITO DEMOCRATICO";"A";0;0  
"9097";"PETRELLA TOMMASO";18/05/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33979";"LA TORRE CATHY";18/05/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"33980";"PIERALISI MIRCO";18/05/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"26392";"CIPRIANI LORENZO";18/05/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"33987";"SAZZINI LORENZO";18/05/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"32714";"CAVIANO PASQUALE";18/05/2012;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";18/05/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"27208";"TOMASSINI LORENZO";18/05/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32712";"FACCI MICHELE";18/05/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"27997";"CASTALDINI VALENT.";18/05/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"8904";"CARELLA DANIELE";18/05/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";18/05/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";18/05/2012;"LEGA NORD";"P";1;49 
"33981";"COCCONCELLI MIRKA";18/05/2012;"LEGA NORD";"A";0;0  
"33982";"SCARANO PAOLA F.";18/05/2012;"LEGA NORD";"P";1;49 
"33983";"BORGONZONI LUCIA";18/05/2012;"LEGA NORD";"P";1;49 
"33984";"BUGANI MASSIMO";18/05/2012;"MOVIMENTO 5 STELLE";"P";0;0  
